sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),423.0,3.0,2021,Mar,2,22:00
DELTA (GAS),364.0,8.0,2021,Mar,2,22:00
EGBIN (STEAM),1017.0,5.0,2021,Mar,2,22:00
GEREGU (GAS),414.0,3.0,2021,Mar,2,22:00
GEREGU NIPP (GAS),170.0,2.0,2021,Mar,2,22:00
JEBBA (HYDRO),436.0,5.0,2021,Mar,2,22:00
KAINJI (HYDRO),336.0,4.0,2021,Mar,2,22:00
ODUKPANI NIPP (GAS),539.2,5.0,2021,Mar,2,22:00
OLORUNSOGO (GAS),190.6,6.0,2021,Mar,2,22:00
OMOKU (GAS),39.2,2.0,2021,Mar,2,22:00
OMOTOSHO (GAS),154.2,5.0,2021,Mar,2,22:00
OMOTOSHO NIPP (GAS),110.7,1.0,2021,Mar,2,22:00
PARAS ENERGY (GAS),53.2,8.0,2021,Mar,2,22:00
RIVERS IPP (GAS),146.0,1.0,2021,Mar,2,22:00
SAPELE (STEAM),41.0,1.0,2021,Mar,2,22:00
SHIRORO (HYDRO),440.0,3.0,2021,Mar,2,22:00
