sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),20.0,1.0,2020,Jul,11,01:00
AZURA-EDO IPP (GAS),376.0,3.0,2020,Jul,11,01:00
DELTA (GAS),227.0,9.0,2020,Jul,11,01:00
EGBIN (STEAM),484.0,4.0,2020,Jul,11,01:00
GEREGU (GAS),180.0,2.0,2020,Jul,11,01:00
GEREGU NIPP (GAS),80.0,1.0,2020,Jul,11,01:00
IBOM POWER (GAS),76.6,1.0,2020,Jul,11,01:00
JEBBA (HYDRO),260.0,3.0,2020,Jul,11,01:00
KAINJI (HYDRO),186.0,4.0,2020,Jul,11,01:00
OLORUNSOGO (GAS),152.6,6.0,2020,Jul,11,01:00
OMOKU (GAS),40.6,4.0,2020,Jul,11,01:00
OMOTOSHO (GAS),122.1,6.0,2020,Jul,11,01:00
OMOTOSHO NIPP (GAS),75.6,1.0,2020,Jul,11,01:00
PARAS ENERGY (GAS),46.8,8.0,2020,Jul,11,01:00
RIVERS IPP (GAS),90.0,1.0,2020,Jul,11,01:00
SHIRORO (HYDRO),235.0,3.0,2020,Jul,11,01:00
TRANS-AMADI (GAS),31.2,4.0,2020,Jul,11,01:00
