sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),60.0,1.0,2022,Mar,28,06:00
AZURA-EDO IPP (GAS),417.0,3.0,2022,Mar,28,06:00
DELTA (GAS),323.0,7.0,2022,Mar,28,06:00
GEREGU (GAS),274.0,2.0,2022,Mar,28,06:00
IBOM POWER (GAS),25.1,1.0,2022,Mar,28,06:00
IHOVBOR NIPP (GAS),108.0,1.0,2022,Mar,28,06:00
JEBBA (HYDRO),335.0,4.0,2022,Mar,28,06:00
ODUKPANI NIPP (GAS),291.3,3.0,2022,Mar,28,06:00
OLORUNSOGO (GAS),90.5,3.0,2022,Mar,28,06:00
OLORUNSOGO NIPP (GAS),113.0,1.0,2022,Mar,28,06:00
OMOKU (GAS),39.4,3.0,2022,Mar,28,06:00
OMOTOSHO (GAS),79.5,3.0,2022,Mar,28,06:00
OMOTOSHO NIPP (GAS),215.6,2.0,2022,Mar,28,06:00
PARAS ENERGY (GAS),45.1,8.0,2022,Mar,28,06:00
RIVERS IPP (GAS),165.0,1.0,2022,Mar,28,06:00
SAPELE (STEAM),45.0,1.0,2022,Mar,28,06:00
SAPELE NIPP (GAS),93.7,1.0,2022,Mar,28,06:00
SHIRORO (HYDRO),291.0,2.0,2022,Mar,28,06:00
TRANS-AMADI (GAS),88.3,4.0,2022,Mar,28,06:00
