sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),214.0,3.0,2019,Aug,11,07:00
DELTA (GAS),374.0,9.0,2019,Aug,11,07:00
GEREGU (GAS),214.0,2.0,2019,Aug,11,07:00
GEREGU NIPP (GAS),133.0,1.0,2019,Aug,11,07:00
JEBBA (HYDRO),361.0,5.0,2019,Aug,11,07:00
KAINJI (HYDRO),284.0,4.0,2019,Aug,11,07:00
ODUKPANI NIPP (GAS),194.2,2.0,2019,Aug,11,07:00
OLORUNSOGO (GAS),167.2,5.0,2019,Aug,11,07:00
OMOKU (GAS),76.9,4.0,2019,Aug,11,07:00
OMOTOSHO (GAS),132.0,4.0,2019,Aug,11,07:00
OMOTOSHO NIPP (GAS),108.1,1.0,2019,Aug,11,07:00
PARAS ENERGY (GAS),62.5,8.0,2019,Aug,11,07:00
SAPELE NIPP (GAS),97.8,1.0,2019,Aug,11,07:00
SHIRORO (HYDRO),494.0,4.0,2019,Aug,11,07:00
