sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2021,Apr,6,21:45
EGBIN (STEAM),630.0,4.0,2021,Apr,6,21:45
GEREGU (GAS),314.0,3.0,2021,Apr,6,21:45
JEBBA (HYDRO),403.0,5.0,2021,Apr,6,21:45
ODUKPANI NIPP (GAS),333.6,4.0,2021,Apr,6,21:45
OLORUNSOGO (GAS),63.7,1.0,2021,Apr,6,21:45
OMOKU (GAS),38.6,2.0,2021,Apr,6,21:45
OMOTOSHO (GAS),97.8,3.0,2021,Apr,6,21:45
PARAS ENERGY (GAS),52.1,1.0,2021,Apr,6,21:45
RIVERS IPP (GAS),80.0,1.0,2021,Apr,6,21:45
SAPELE (STEAM),54.0,1.0,2021,Apr,6,21:45
SHIRORO (HYDRO),267.0,2.0,2021,Apr,6,21:45
TRANS-AMADI (GAS),72.6,4.0,2021,Apr,6,21:45
