sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),85.0,2.0,2022,Apr,7,02:00
AFAM VI (GAS/STEAM),146.0,4.0,2022,Apr,7,02:00
AZURA-EDO IPP (GAS),420.0,3.0,2022,Apr,7,02:00
DELTA (GAS),370.0,8.0,2022,Apr,7,02:00
EGBIN (STEAM),266.0,2.0,2022,Apr,7,02:00
GEREGU (GAS),412.0,3.0,2022,Apr,7,02:00
IBOM POWER (GAS),25.3,1.0,2022,Apr,7,02:00
IHOVBOR NIPP (GAS),111.7,1.0,2022,Apr,7,02:00
JEBBA (HYDRO),338.0,4.0,2022,Apr,7,02:00
KAINJI (HYDRO),443.0,5.0,2022,Apr,7,02:00
ODUKPANI NIPP (GAS),420.2,4.0,2022,Apr,7,02:00
OLORUNSOGO (GAS),85.6,3.0,2022,Apr,7,02:00
OLORUNSOGO NIPP (GAS),227.3,2.0,2022,Apr,7,02:00
OMOKU (GAS),46.9,3.0,2022,Apr,7,02:00
OMOTOSHO (GAS),97.2,3.0,2022,Apr,7,02:00
OMOTOSHO NIPP (GAS),186.8,2.0,2022,Apr,7,02:00
PARAS ENERGY (GAS),47.0,7.0,2022,Apr,7,02:00
SAPELE (STEAM),52.0,1.0,2022,Apr,7,02:00
SHIRORO (HYDRO),275.0,2.0,2022,Apr,7,02:00
TRANS-AMADI (GAS),70.0,4.0,2022,Apr,7,02:00
