sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Nov,1,20:30
GEREGU (GAS),266.0,2.0,2020,Nov,1,20:30
GEREGU NIPP (GAS),129.0,1.0,2020,Nov,1,20:30
IBOM POWER (GAS),67.8,1.0,2020,Nov,1,20:30
JEBBA (HYDRO),360.0,4.0,2020,Nov,1,20:30
ODUKPANI NIPP (GAS),510.7,5.0,2020,Nov,1,20:30
OLORUNSOGO (GAS),161.5,1.0,2020,Nov,1,20:30
OMOKU (GAS),54.3,3.0,2020,Nov,1,20:30
OMOTOSHO (GAS),162.0,5.0,2020,Nov,1,20:30
OMOTOSHO NIPP (GAS),105.9,1.0,2020,Nov,1,20:30
RIVERS IPP (GAS),150.0,1.0,2020,Nov,1,20:30
SAPELE NIPP (GAS),96.1,1.0,2020,Nov,1,20:30
SHIRORO (HYDRO),430.0,3.0,2020,Nov,1,20:30
TRANS-AMADI (GAS),93.7,4.0,2020,Nov,1,20:30
