sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2022,Jan,9,19:30
AFAM VI (GAS/STEAM),381.0,4.0,2022,Jan,9,19:30
AZURA-EDO IPP (GAS),415.0,3.0,2022,Jan,9,19:30
GEREGU (GAS),410.0,3.0,2022,Jan,9,19:30
GEREGU NIPP (GAS),100.0,1.0,2022,Jan,9,19:30
IBOM POWER (GAS),30.1,1.0,2022,Jan,9,19:30
JEBBA (HYDRO),448.0,5.0,2022,Jan,9,19:30
ODUKPANI NIPP (GAS),312.2,3.0,2022,Jan,9,19:30
OLORUNSOGO (GAS),131.8,1.0,2022,Jan,9,19:30
OMOKU (GAS),55.4,3.0,2022,Jan,9,19:30
OMOTOSHO (GAS),63.1,2.0,2022,Jan,9,19:30
PARAS ENERGY (GAS),35.99,1.0,2022,Jan,9,19:30
RIVERS IPP (GAS),160.0,1.0,2022,Jan,9,19:30
SAPELE (STEAM),51.0,1.0,2022,Jan,9,19:30
SHIRORO (HYDRO),434.0,3.0,2022,Jan,9,19:30
TRANS-AMADI (GAS),86.1,4.0,2022,Jan,9,19:30
