unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,15:00
4,560.00,EGBIN (STEAM),2018,Feb,2,15:00
3,210.00,GEREGU (GAS),2018,Feb,2,15:00
1,92.00,GEREGU NIPP (GAS),2018,Feb,2,15:00
1,84.50,IHOVBOR NIPP (GAS),2018,Feb,2,15:00
4,128.40,OLORUNSOGO (GAS),2018,Feb,2,15:00
2,203.30,OLORUNSOGO NIPP (GAS),2018,Feb,2,15:00
4,129.30,OMOTOSHO (GAS),2018,Feb,2,15:00
9,69.40,PARAS ENERGY (GAS),2018,Feb,2,15:00
