sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),397.0,4.0,2020,Jul,21,20:30
ALAOJI NIPP (GAS),112.2,1.0,2020,Jul,21,20:30
DELTA (GAS),373.0,9.0,2020,Jul,21,20:30
GEREGU (GAS),261.0,2.0,2020,Jul,21,20:30
GEREGU NIPP (GAS),80.0,1.0,2020,Jul,21,20:30
IBOM POWER (GAS),97.2,1.0,2020,Jul,21,20:30
IHOVBOR NIPP (GAS),71.3,1.0,2020,Jul,21,20:30
JEBBA (HYDRO),365.0,4.0,2020,Jul,21,20:30
ODUKPANI NIPP (GAS),196.7,2.0,2020,Jul,21,20:30
OLORUNSOGO (GAS),195.8,1.0,2020,Jul,21,20:30
OMOKU (GAS),118.2,6.0,2020,Jul,21,20:30
OMOTOSHO (GAS),157.3,5.0,2020,Jul,21,20:30
OMOTOSHO NIPP (GAS),103.7,1.0,2020,Jul,21,20:30
RIVERS IPP (GAS),147.0,1.0,2020,Jul,21,20:30
SAPELE (STEAM),66.7,2.0,2020,Jul,21,20:30
SAPELE NIPP (GAS),87.0,1.0,2020,Jul,21,20:30
SHIRORO (HYDRO),432.0,3.0,2020,Jul,21,20:30
