sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2020,Aug,19,05:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Aug,19,05:00
DELTA (GAS),310.0,9.0,2020,Aug,19,05:00
EGBIN (STEAM),408.0,4.0,2020,Aug,19,05:00
GEREGU NIPP (GAS),0.0,1.0,2020,Aug,19,05:00
JEBBA (HYDRO),311.0,4.0,2020,Aug,19,05:00
KAINJI (HYDRO),267.0,4.0,2020,Aug,19,05:00
ODUKPANI NIPP (GAS),179.9,2.0,2020,Aug,19,05:00
OMOTOSHO (GAS),127.9,5.0,2020,Aug,19,05:00
OMOTOSHO NIPP (GAS),94.0,1.0,2020,Aug,19,05:00
PARAS ENERGY (GAS),49.2,8.0,2020,Aug,19,05:00
RIVERS IPP (GAS),70.0,1.0,2020,Aug,19,05:00
SAPELE (STEAM),46.1,2.0,2020,Aug,19,05:00
SHIRORO (HYDRO),350.0,3.0,2020,Aug,19,05:00
