sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2021,Jul,12,04:00
ALAOJI NIPP (GAS),80.6,1.0,2021,Jul,12,04:00
AZURA-EDO IPP (GAS),375.0,3.0,2021,Jul,12,04:00
DELTA (GAS),269.0,7.0,2021,Jul,12,04:00
EGBIN (STEAM),705.0,5.0,2021,Jul,12,04:00
GEREGU (GAS),353.0,3.0,2021,Jul,12,04:00
JEBBA (HYDRO),160.0,2.0,2021,Jul,12,04:00
KAINJI (HYDRO),136.0,3.0,2021,Jul,12,04:00
ODUKPANI NIPP (GAS),155.1,2.0,2021,Jul,12,04:00
OLORUNSOGO (GAS),140.8,6.0,2021,Jul,12,04:00
OMOKU (GAS),41.7,2.0,2021,Jul,12,04:00
OMOTOSHO (GAS),138.6,4.0,2021,Jul,12,04:00
PARAS ENERGY (GAS),49.2,8.0,2021,Jul,12,04:00
RIVERS IPP (GAS),80.0,1.0,2021,Jul,12,04:00
SAPELE (STEAM),45.0,1.0,2021,Jul,12,04:00
SAPELE NIPP (GAS),81.5,1.0,2021,Jul,12,04:00
SHIRORO (HYDRO),126.0,2.0,2021,Jul,12,04:00
TRANS-AMADI (GAS),40.3,4.0,2021,Jul,12,04:00
