sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),102.0,2.0,2022,Apr,24,20:00
AFAM VI (GAS/STEAM),142.0,4.0,2022,Apr,24,20:00
ALAOJI NIPP (GAS),101.3,1.0,2022,Apr,24,20:00
AZURA-EDO IPP (GAS),435.0,3.0,2022,Apr,24,20:00
EGBIN (STEAM),417.0,3.0,2022,Apr,24,20:00
GEREGU (GAS),424.0,3.0,2022,Apr,24,20:00
GEREGU NIPP (GAS),137.0,1.0,2022,Apr,24,20:00
IBOM POWER (GAS),25.4,1.0,2022,Apr,24,20:00
IHOVBOR NIPP (GAS),91.0,1.0,2022,Apr,24,20:00
JEBBA (HYDRO),251.0,3.0,2022,Apr,24,20:00
KAINJI (HYDRO),310.0,4.0,2022,Apr,24,20:00
OLORUNSOGO (GAS),203.0,6.0,2022,Apr,24,20:00
OLORUNSOGO NIPP (GAS),112.1,1.0,2022,Apr,24,20:00
OMOKU (GAS),48.1,3.0,2022,Apr,24,20:00
OMOTOSHO (GAS),157.8,5.0,2022,Apr,24,20:00
OMOTOSHO NIPP (GAS),108.7,1.0,2022,Apr,24,20:00
PARAS ENERGY (GAS),63.6,10.0,2022,Apr,24,20:00
RIVERS IPP (GAS),130.0,1.0,2022,Apr,24,20:00
SAPELE (STEAM),51.0,1.0,2022,Apr,24,20:00
SAPELE NIPP (GAS),94.1,1.0,2022,Apr,24,20:00
SHIRORO (HYDRO),264.0,2.0,2022,Apr,24,20:00
TRANS-AMADI (GAS),86.1,4.0,2022,Apr,24,20:00
