sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Sep,27,18:00
AFAM VI (GAS/STEAM),160.0,4.0,2021,Sep,27,18:00
AZURA-EDO IPP (GAS),436.0,3.0,2021,Sep,27,18:00
DELTA (GAS),201.0,8.0,2021,Sep,27,18:00
EGBIN (STEAM),512.0,3.0,2021,Sep,27,18:00
GEREGU (GAS),80.0,1.0,2021,Sep,27,18:00
JEBBA (HYDRO),350.0,4.0,2021,Sep,27,18:00
KAINJI (HYDRO),285.0,3.0,2021,Sep,27,18:00
ODUKPANI NIPP (GAS),214.0,2.0,2021,Sep,27,18:00
OLORUNSOGO (GAS),88.6,3.0,2021,Sep,27,18:00
OMOKU (GAS),61.6,3.0,2021,Sep,27,18:00
OMOTOSHO (GAS),131.2,4.0,2021,Sep,27,18:00
PARAS ENERGY (GAS),41.0,7.0,2021,Sep,27,18:00
RIVERS IPP (GAS),55.0,1.0,2021,Sep,27,18:00
SAPELE (STEAM),42.0,1.0,2021,Sep,27,18:00
SAPELE NIPP (GAS),70.5,1.0,2021,Sep,27,18:00
SHIRORO (HYDRO),173.0,3.0,2021,Sep,27,18:00
