sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),150.0,4.0,2021,Jan,31,16:00
AZURA-EDO IPP (GAS),377.0,3.0,2021,Jan,31,16:00
DELTA (GAS),272.0,8.0,2021,Jan,31,16:00
EGBIN (STEAM),793.0,4.0,2021,Jan,31,16:00
GEREGU (GAS),232.0,2.0,2021,Jan,31,16:00
GEREGU NIPP (GAS),111.0,1.0,2021,Jan,31,16:00
IBOM POWER (GAS),42.2,1.0,2021,Jan,31,16:00
JEBBA (HYDRO),311.0,4.0,2021,Jan,31,16:00
KAINJI (HYDRO),298.0,4.0,2021,Jan,31,16:00
OLORUNSOGO (GAS),109.3,4.0,2021,Jan,31,16:00
OMOKU (GAS),31.7,3.0,2021,Jan,31,16:00
OMOTOSHO (GAS),119.0,4.0,2021,Jan,31,16:00
PARAS ENERGY (GAS),48.4,8.0,2021,Jan,31,16:00
SAPELE (STEAM),57.0,1.0,2021,Jan,31,16:00
SHIRORO (HYDRO),365.0,3.0,2021,Jan,31,16:00
TRANS-AMADI (GAS),52.4,4.0,2021,Jan,31,16:00
