unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,18:00
4,573.00,EGBIN (STEAM),2018,Feb,2,18:00
1,105.00,GEREGU NIPP (GAS),2018,Feb,2,18:00
1,86.30,IHOVBOR NIPP (GAS),2018,Feb,2,18:00
5,157.60,OLORUNSOGO (GAS),2018,Feb,2,18:00
2,197.60,OLORUNSOGO NIPP (GAS),2018,Feb,2,18:00
2,210.40,OMOTOSHO NIPP (GAS),2018,Feb,2,18:00
9,68.60,PARAS ENERGY (GAS),2018,Feb,2,18:00
4,204.00,SHIRORO (HYDRO),2018,Feb,2,18:00
