sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Jan,29,15:00
AFAM VI (GAS/STEAM),241.0,4.0,2020,Jan,29,15:00
AZURA-EDO IPP (GAS),387.0,3.0,2020,Jan,29,15:00
DELTA (GAS),215.0,6.0,2020,Jan,29,15:00
EGBIN (STEAM),529.0,3.0,2020,Jan,29,15:00
GEREGU (GAS),255.0,2.0,2020,Jan,29,15:00
GEREGU NIPP (GAS),125.0,1.0,2020,Jan,29,15:00
JEBBA (HYDRO),401.0,5.0,2020,Jan,29,15:00
KAINJI (HYDRO),336.0,4.0,2020,Jan,29,15:00
ODUKPANI NIPP (GAS),355.9,4.0,2020,Jan,29,15:00
OMOTOSHO (GAS),95.3,3.0,2020,Jan,29,15:00
OMOTOSHO NIPP (GAS),102.0,1.0,2020,Jan,29,15:00
PARAS ENERGY (GAS),88.5,10.0,2020,Jan,29,15:00
SAPELE (STEAM),48.0,1.0,2020,Jan,29,15:00
SHIRORO (HYDRO),416.0,3.0,2020,Jan,29,15:00
