sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),213.6,2.0,2021,Apr,8,21:00
DELTA (GAS),353.0,8.0,2021,Apr,8,21:00
EGBIN (STEAM),851.0,5.0,2021,Apr,8,21:00
GEREGU (GAS),364.0,3.0,2021,Apr,8,21:00
JEBBA (HYDRO),451.0,5.0,2021,Apr,8,21:00
KAINJI (HYDRO),275.0,4.0,2021,Apr,8,21:00
ODUKPANI NIPP (GAS),272.6,3.0,2021,Apr,8,21:00
OLORUNSOGO (GAS),91.6,3.0,2021,Apr,8,21:00
OMOKU (GAS),39.0,2.0,2021,Apr,8,21:00
OMOTOSHO (GAS),97.3,3.0,2021,Apr,8,21:00
PARAS ENERGY (GAS),50.0,8.0,2021,Apr,8,21:00
SAPELE (STEAM),52.0,1.0,2021,Apr,8,21:00
SHIRORO (HYDRO),266.0,2.0,2021,Apr,8,21:00
TRANS-AMADI (GAS),48.2,4.0,2021,Apr,8,21:00
