sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),51.0,1.0,2022,Jul,6,19:15
AZURA-EDO IPP (GAS),439.0,3.0,2022,Jul,6,19:15
DADINKOWA G.S (HYDRO),28.1,2.0,2022,Jul,6,19:15
EGBIN (STEAM),348.0,3.0,2022,Jul,6,19:15
GEREGU (GAS),277.0,2.0,2022,Jul,6,19:15
GEREGU NIPP (GAS),100.0,1.0,2022,Jul,6,19:15
IBOM POWER (GAS),77.1,1.0,2022,Jul,6,19:15
IHOVBOR NIPP (GAS),71.9,2.0,2022,Jul,6,19:15
JEBBA (HYDRO),319.0,4.0,2022,Jul,6,19:15
ODUKPANI NIPP (GAS),323.4,3.0,2022,Jul,6,19:15
OLORUNSOGO (GAS),94.4,1.0,2022,Jul,6,19:15
OMOKU (GAS),50.0,3.0,2022,Jul,6,19:15
OMOTOSHO (GAS),95.9,3.0,2022,Jul,6,19:15
OMOTOSHO NIPP (GAS),205.4,2.0,2022,Jul,6,19:15
PARAS ENERGY (GAS),47.4,1.0,2022,Jul,6,19:15
RIVERS IPP (GAS),115.0,1.0,2022,Jul,6,19:15
SAPELE (STEAM),49.0,1.0,2022,Jul,6,19:15
SHIRORO (HYDRO),277.0,2.0,2022,Jul,6,19:15
