sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),275.0,2.0,2020,Jul,21,12:00
AZURA-EDO IPP (GAS),391.0,3.0,2020,Jul,21,12:00
EGBIN (STEAM),557.0,3.0,2020,Jul,21,12:00
GEREGU (GAS),230.0,2.0,2020,Jul,21,12:00
GEREGU NIPP (GAS),100.0,1.0,2020,Jul,21,12:00
IBOM POWER (GAS),86.8,1.0,2020,Jul,21,12:00
IHOVBOR NIPP (GAS),71.1,1.0,2020,Jul,21,12:00
JEBBA (HYDRO),272.0,3.0,2020,Jul,21,12:00
KAINJI (HYDRO),254.0,4.0,2020,Jul,21,12:00
ODUKPANI NIPP (GAS),197.0,2.0,2020,Jul,21,12:00
OMOKU (GAS),81.2,6.0,2020,Jul,21,12:00
OMOTOSHO (GAS),162.6,5.0,2020,Jul,21,12:00
PARAS ENERGY (GAS),52.4,8.0,2020,Jul,21,12:00
RIVERS IPP (GAS),147.0,1.0,2020,Jul,21,12:00
SAPELE (STEAM),61.5,2.0,2020,Jul,21,12:00
SHIRORO (HYDRO),352.0,3.0,2020,Jul,21,12:00
