sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),246.0,4.0,2019,Aug,18,02:00
AZURA-EDO IPP (GAS),200.0,2.0,2019,Aug,18,02:00
DELTA (GAS),303.0,9.0,2019,Aug,18,02:00
EGBIN (STEAM),539.0,4.0,2019,Aug,18,02:00
GEREGU (GAS),202.0,2.0,2019,Aug,18,02:00
GEREGU NIPP (GAS),80.0,1.0,2019,Aug,18,02:00
IBOM POWER (GAS),66.7,1.0,2019,Aug,18,02:00
IHOVBOR NIPP (GAS),86.5,1.0,2019,Aug,18,02:00
JEBBA (HYDRO),258.0,3.0,2019,Aug,18,02:00
KAINJI (HYDRO),197.0,4.0,2019,Aug,18,02:00
ODUKPANI NIPP (GAS),184.5,2.0,2019,Aug,18,02:00
OMOKU (GAS),52.9,4.0,2019,Aug,18,02:00
OMOTOSHO (GAS),92.0,3.0,2019,Aug,18,02:00
PARAS ENERGY (GAS),60.1,8.0,2019,Aug,18,02:00
RIVERS IPP (GAS),110.0,1.0,2019,Aug,18,02:00
SAPELE (STEAM),81.0,2.0,2019,Aug,18,02:00
SAPELE NIPP (GAS),80.1,1.0,2019,Aug,18,02:00
