sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),254.0,4.0,2019,Feb,15,11:00
ALAOJI NIPP (GAS),73.8,1.0,2019,Feb,15,11:00
EGBIN (STEAM),538.0,4.0,2019,Feb,15,11:00
GEREGU (GAS),417.0,3.0,2019,Feb,15,11:00
GEREGU NIPP (GAS),268.0,2.0,2019,Feb,15,11:00
IBOM POWER (GAS),102.1,1.0,2019,Feb,15,11:00
IHOVBOR NIPP (GAS),100.5,1.0,2019,Feb,15,11:00
JEBBA (HYDRO),375.0,4.0,2019,Feb,15,11:00
KAINJI (HYDRO),408.0,4.0,2019,Feb,15,11:00
ODUKPANI NIPP (GAS),321.4,3.0,2019,Feb,15,11:00
OMOTOSHO (GAS),127.4,4.0,2019,Feb,15,11:00
OMOTOSHO NIPP (GAS),106.2,1.0,2019,Feb,15,11:00
PARAS ENERGY (GAS),67.8,8.0,2019,Feb,15,11:00
SHIRORO (HYDRO),115.0,4.0,2019,Feb,15,11:00
