sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Mar,16,09:00
AZURA-EDO IPP (GAS),273.0,3.0,2021,Mar,16,09:00
DELTA (GAS),320.0,8.0,2021,Mar,16,09:00
EGBIN (STEAM),763.0,4.0,2021,Mar,16,09:00
GEREGU (GAS),240.0,3.0,2021,Mar,16,09:00
GEREGU NIPP (GAS),80.0,1.0,2021,Mar,16,09:00
KAINJI (HYDRO),317.0,4.0,2021,Mar,16,09:00
ODUKPANI NIPP (GAS),277.5,3.0,2021,Mar,16,09:00
OLORUNSOGO (GAS),144.4,5.0,2021,Mar,16,09:00
OLORUNSOGO NIPP (GAS),80.3,1.0,2021,Mar,16,09:00
OMOKU (GAS),38.7,2.0,2021,Mar,16,09:00
OMOTOSHO (GAS),156.3,5.0,2021,Mar,16,09:00
OMOTOSHO NIPP (GAS),100.9,1.0,2021,Mar,16,09:00
PARAS ENERGY (GAS),53.2,8.0,2021,Mar,16,09:00
RIVERS IPP (GAS),80.0,1.0,2021,Mar,16,09:00
SAPELE NIPP (GAS),89.4,1.0,2021,Mar,16,09:00
SHIRORO (HYDRO),110.0,2.0,2021,Mar,16,09:00
TRANS-AMADI (GAS),41.7,4.0,2021,Mar,16,09:00
