sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2019,Oct,4,15:00
AFAM VI (GAS/STEAM),136.0,4.0,2019,Oct,4,15:00
ALAOJI NIPP (GAS),81.2,1.0,2019,Oct,4,15:00
AZURA-EDO IPP (GAS),128.0,1.0,2019,Oct,4,15:00
DELTA (GAS),332.0,9.0,2019,Oct,4,15:00
EGBIN (STEAM),305.0,3.0,2019,Oct,4,15:00
GEREGU (GAS),204.0,2.0,2019,Oct,4,15:00
GEREGU NIPP (GAS),80.0,1.0,2019,Oct,4,15:00
IBOM POWER (GAS),63.9,1.0,2019,Oct,4,15:00
IHOVBOR NIPP (GAS),105.1,1.0,2019,Oct,4,15:00
JEBBA (HYDRO),333.0,4.0,2019,Oct,4,15:00
KAINJI (HYDRO),358.0,4.0,2019,Oct,4,15:00
ODUKPANI NIPP (GAS),212.0,2.0,2019,Oct,4,15:00
OLORUNSOGO (GAS),114.4,4.0,2019,Oct,4,15:00
OLORUNSOGO NIPP (GAS),70.4,1.0,2019,Oct,4,15:00
OMOKU (GAS),29.0,4.0,2019,Oct,4,15:00
OMOTOSHO (GAS),69.2,2.0,2019,Oct,4,15:00
OMOTOSHO NIPP (GAS),100.9,1.0,2019,Oct,4,15:00
PARAS ENERGY (GAS),32.7,5.0,2019,Oct,4,15:00
RIVERS IPP (GAS),60.0,1.0,2019,Oct,4,15:00
SHIRORO (HYDRO),430.0,3.0,2019,Oct,4,15:00
TRANS-AMADI (GAS),38.9,3.0,2019,Oct,4,15:00
