sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Aug,2,06:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Aug,2,06:00
DELTA (GAS),277.0,8.0,2019,Aug,2,06:00
EGBIN (STEAM),330.0,3.0,2019,Aug,2,06:00
GEREGU NIPP (GAS),80.0,1.0,2019,Aug,2,06:00
IBOM POWER (GAS),73.5,1.0,2019,Aug,2,06:00
IHOVBOR NIPP (GAS),84.2,1.0,2019,Aug,2,06:00
JEBBA (HYDRO),140.0,2.0,2019,Aug,2,06:00
KAINJI (HYDRO),183.0,4.0,2019,Aug,2,06:00
ODUKPANI NIPP (GAS),159.0,2.0,2019,Aug,2,06:00
OMOKU (GAS),19.5,1.0,2019,Aug,2,06:00
OMOTOSHO NIPP (GAS),88.2,1.0,2019,Aug,2,06:00
PARAS ENERGY (GAS),60.9,8.0,2019,Aug,2,06:00
RIVERS IPP (GAS),80.0,1.0,2019,Aug,2,06:00
SAPELE NIPP (GAS),76.2,1.0,2019,Aug,2,06:00
