sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,20,16:00
AFAM VI (GAS/STEAM),371.0,4.0,2020,Dec,20,16:00
AZURA-EDO IPP (GAS),405.0,3.0,2020,Dec,20,16:00
DELTA (GAS),156.0,7.0,2020,Dec,20,16:00
EGBIN (STEAM),751.0,4.0,2020,Dec,20,16:00
GEREGU (GAS),239.0,2.0,2020,Dec,20,16:00
GEREGU NIPP (GAS),81.0,1.0,2020,Dec,20,16:00
JEBBA (HYDRO),369.0,4.0,2020,Dec,20,16:00
KAINJI (HYDRO),262.0,3.0,2020,Dec,20,16:00
ODUKPANI NIPP (GAS),409.9,4.0,2020,Dec,20,16:00
OLORUNSOGO (GAS),62.3,2.0,2020,Dec,20,16:00
OMOKU (GAS),43.9,4.0,2020,Dec,20,16:00
OMOTOSHO (GAS),64.1,2.0,2020,Dec,20,16:00
OMOTOSHO NIPP (GAS),89.4,1.0,2020,Dec,20,16:00
PARAS ENERGY (GAS),53.2,8.0,2020,Dec,20,16:00
RIVERS IPP (GAS),88.0,1.0,2020,Dec,20,16:00
SAPELE (STEAM),57.0,1.0,2020,Dec,20,16:00
SHIRORO (HYDRO),441.0,3.0,2020,Dec,20,16:00
TRANS-AMADI (GAS),71.8,4.0,2020,Dec,20,16:00
