sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),389.0,4.0,2020,Jul,19,22:00
ALAOJI NIPP (GAS),114.3,1.0,2020,Jul,19,22:00
AZURA-EDO IPP (GAS),384.0,3.0,2020,Jul,19,22:00
GEREGU (GAS),257.0,2.0,2020,Jul,19,22:00
GEREGU NIPP (GAS),124.0,1.0,2020,Jul,19,22:00
IBOM POWER (GAS),80.0,1.0,2020,Jul,19,22:00
IHOVBOR NIPP (GAS),69.4,1.0,2020,Jul,19,22:00
JEBBA (HYDRO),353.0,4.0,2020,Jul,19,22:00
KAINJI (HYDRO),234.0,4.0,2020,Jul,19,22:00
ODUKPANI NIPP (GAS),193.4,2.0,2020,Jul,19,22:00
OLORUNSOGO (GAS),192.9,6.0,2020,Jul,19,22:00
OMOKU (GAS),124.3,6.0,2020,Jul,19,22:00
OMOTOSHO (GAS),156.0,5.0,2020,Jul,19,22:00
OMOTOSHO NIPP (GAS),99.7,1.0,2020,Jul,19,22:00
PARAS ENERGY (GAS),51.6,8.0,2020,Jul,19,22:00
RIVERS IPP (GAS),142.0,1.0,2020,Jul,19,22:00
SAPELE (STEAM),39.7,2.0,2020,Jul,19,22:00
SAPELE NIPP (GAS),85.5,1.0,2020,Jul,19,22:00
