sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2019,Jun,17,07:00
AFAM VI (GAS/STEAM),123.0,4.0,2019,Jun,17,07:00
AZURA-EDO IPP (GAS),125.0,3.0,2019,Jun,17,07:00
EGBIN (STEAM),443.0,4.0,2019,Jun,17,07:00
GEREGU NIPP (GAS),80.0,1.0,2019,Jun,17,07:00
IBOM POWER (GAS),84.0,1.0,2019,Jun,17,07:00
JEBBA (HYDRO),217.0,3.0,2019,Jun,17,07:00
ODUKPANI NIPP (GAS),189.2,2.0,2019,Jun,17,07:00
OLORUNSOGO NIPP (GAS),112.0,1.0,2019,Jun,17,07:00
OMOKU (GAS),58.5,3.0,2019,Jun,17,07:00
OMOTOSHO (GAS),166.5,5.0,2019,Jun,17,07:00
PARAS ENERGY (GAS),62.5,8.0,2019,Jun,17,07:00
RIVERS IPP (GAS),110.0,1.0,2019,Jun,17,07:00
SAPELE (STEAM),61.0,1.0,2019,Jun,17,07:00
SAPELE NIPP (GAS),73.1,1.0,2019,Jun,17,07:00
SHIRORO (HYDRO),195.0,4.0,2019,Jun,17,07:00
