sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),32.0,1.0,2019,Aug,3,14:00
AFAM VI (GAS/STEAM),151.0,4.0,2019,Aug,3,14:00
AZURA-EDO IPP (GAS),212.0,2.0,2019,Aug,3,14:00
DELTA (GAS),308.0,10.0,2019,Aug,3,14:00
EGBIN (STEAM),312.0,3.0,2019,Aug,3,14:00
GEREGU (GAS),266.0,2.0,2019,Aug,3,14:00
GEREGU NIPP (GAS),90.0,1.0,2019,Aug,3,14:00
IBOM POWER (GAS),71.9,1.0,2019,Aug,3,14:00
IHOVBOR NIPP (GAS),87.1,1.0,2019,Aug,3,14:00
JEBBA (HYDRO),173.0,2.0,2019,Aug,3,14:00
KAINJI (HYDRO),240.0,4.0,2019,Aug,3,14:00
ODUKPANI NIPP (GAS),241.6,3.0,2019,Aug,3,14:00
OLORUNSOGO (GAS),154.2,5.0,2019,Aug,3,14:00
OMOKU (GAS),36.7,2.0,2019,Aug,3,14:00
OMOTOSHO (GAS),124.2,4.0,2019,Aug,3,14:00
OMOTOSHO NIPP (GAS),96.9,1.0,2019,Aug,3,14:00
PARAS ENERGY (GAS),20.2,8.0,2019,Aug,3,14:00
RIVERS IPP (GAS),130.0,1.0,2019,Aug,3,14:00
SAPELE (STEAM),40.0,1.0,2019,Aug,3,14:00
