sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),158.0,4.0,2021,Nov,21,21:15
ALAOJI NIPP (GAS),183.7,2.0,2021,Nov,21,21:15
AZURA-EDO IPP (GAS),434.0,3.0,2021,Nov,21,21:15
GEREGU (GAS),274.0,2.0,2021,Nov,21,21:15
GEREGU NIPP (GAS),134.0,1.0,2021,Nov,21,21:15
IBOM POWER (GAS),30.3,1.0,2021,Nov,21,21:15
JEBBA (HYDRO),466.0,5.0,2021,Nov,21,21:15
ODUKPANI NIPP (GAS),326.1,3.0,2021,Nov,21,21:15
OLORUNSOGO (GAS),181.9,1.0,2021,Nov,21,21:15
OMOKU (GAS),49.9,3.0,2021,Nov,21,21:15
OMOTOSHO (GAS),130.7,4.0,2021,Nov,21,21:15
PARAS ENERGY (GAS),72.56,2.0,2021,Nov,21,21:15
RIVERS IPP (GAS),150.0,1.0,2021,Nov,21,21:15
SAPELE NIPP (GAS),102.6,1.0,2021,Nov,21,21:15
SHIRORO (HYDRO),450.0,3.0,2021,Nov,21,21:15
TRANS-AMADI (GAS),72.8,4.0,2021,Nov,21,21:15
