sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2022,Jan,10,06:00
AFAM VI (GAS/STEAM),381.0,4.0,2022,Jan,10,06:00
AZURA-EDO IPP (GAS),150.0,3.0,2022,Jan,10,06:00
DELTA (GAS),451.0,9.0,2022,Jan,10,06:00
EGBIN (STEAM),669.0,4.0,2022,Jan,10,06:00
GEREGU (GAS),428.0,3.0,2022,Jan,10,06:00
GEREGU NIPP (GAS),100.0,1.0,2022,Jan,10,06:00
IBOM POWER (GAS),30.3,1.0,2022,Jan,10,06:00
JEBBA (HYDRO),447.0,5.0,2022,Jan,10,06:00
KAINJI (HYDRO),392.0,4.0,2022,Jan,10,06:00
ODUKPANI NIPP (GAS),218.8,2.0,2022,Jan,10,06:00
OLORUNSOGO (GAS),139.4,4.0,2022,Jan,10,06:00
OMOKU (GAS),55.3,3.0,2022,Jan,10,06:00
OMOTOSHO (GAS),63.0,2.0,2022,Jan,10,06:00
PARAS ENERGY (GAS),35.5,6.0,2022,Jan,10,06:00
RIVERS IPP (GAS),155.0,1.0,2022,Jan,10,06:00
SAPELE (STEAM),51.0,1.0,2022,Jan,10,06:00
SHIRORO (HYDRO),280.0,2.0,2022,Jan,10,06:00
TRANS-AMADI (GAS),92.9,4.0,2022,Jan,10,06:00
