sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),36.0,1.0,2019,Jul,30,07:00
AFAM VI (GAS/STEAM),220.0,4.0,2019,Jul,30,07:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Jul,30,07:00
DELTA (GAS),346.0,9.0,2019,Jul,30,07:00
GEREGU NIPP (GAS),100.0,1.0,2019,Jul,30,07:00
IBOM POWER (GAS),67.3,1.0,2019,Jul,30,07:00
IHOVBOR NIPP (GAS),89.1,1.0,2019,Jul,30,07:00
JEBBA (HYDRO),263.0,3.0,2019,Jul,30,07:00
KAINJI (HYDRO),210.0,3.0,2019,Jul,30,07:00
ODUKPANI NIPP (GAS),206.5,2.0,2019,Jul,30,07:00
OLORUNSOGO (GAS),201.6,6.0,2019,Jul,30,07:00
OMOKU (GAS),39.4,2.0,2019,Jul,30,07:00
OMOTOSHO (GAS),96.3,3.0,2019,Jul,30,07:00
OMOTOSHO NIPP (GAS),83.1,1.0,2019,Jul,30,07:00
PARAS ENERGY (GAS),62.5,8.0,2019,Jul,30,07:00
RIVERS IPP (GAS),110.0,1.0,2019,Jul,30,07:00
SAPELE (STEAM),40.0,1.0,2019,Jul,30,07:00
SAPELE NIPP (GAS),85.3,1.0,2019,Jul,30,07:00
SHIRORO (HYDRO),355.0,4.0,2019,Jul,30,07:00
