sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),35.0,1.0,2019,Jul,30,05:00
AFAM VI (GAS/STEAM),220.0,4.0,2019,Jul,30,05:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Jul,30,05:00
DELTA (GAS),316.0,9.0,2019,Jul,30,05:00
GEREGU (GAS),80.0,1.0,2019,Jul,30,05:00
GEREGU NIPP (GAS),80.0,1.0,2019,Jul,30,05:00
IBOM POWER (GAS),67.3,1.0,2019,Jul,30,05:00
IHOVBOR NIPP (GAS),85.7,1.0,2019,Jul,30,05:00
JEBBA (HYDRO),178.0,2.0,2019,Jul,30,05:00
KAINJI (HYDRO),202.0,3.0,2019,Jul,30,05:00
ODUKPANI NIPP (GAS),209.3,2.0,2019,Jul,30,05:00
OMOKU (GAS),39.5,2.0,2019,Jul,30,05:00
OMOTOSHO (GAS),93.5,3.0,2019,Jul,30,05:00
OMOTOSHO NIPP (GAS),81.8,1.0,2019,Jul,30,05:00
PARAS ENERGY (GAS),62.5,8.0,2019,Jul,30,05:00
RIVERS IPP (GAS),90.0,1.0,2019,Jul,30,05:00
SAPELE (STEAM),40.0,1.0,2019,Jul,30,05:00
SAPELE NIPP (GAS),89.4,1.0,2019,Jul,30,05:00
SHIRORO (HYDRO),444.0,4.0,2019,Jul,30,05:00
