sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Sep,25,19:00
AFAM VI (GAS/STEAM),123.0,4.0,2019,Sep,25,19:00
ALAOJI NIPP (GAS),73.7,1.0,2019,Sep,25,19:00
AZURA-EDO IPP (GAS),215.0,2.0,2019,Sep,25,19:00
EGBIN (STEAM),373.0,3.0,2019,Sep,25,19:00
GEREGU (GAS),213.0,2.0,2019,Sep,25,19:00
GEREGU NIPP (GAS),135.0,1.0,2019,Sep,25,19:00
IBOM POWER (GAS),83.6,1.0,2019,Sep,25,19:00
JEBBA (HYDRO),404.0,5.0,2019,Sep,25,19:00
KAINJI (HYDRO),379.0,4.0,2019,Sep,25,19:00
ODUKPANI NIPP (GAS),196.3,2.0,2019,Sep,25,19:00
OLORUNSOGO (GAS),130.4,4.0,2019,Sep,25,19:00
OMOTOSHO (GAS),101.7,3.0,2019,Sep,25,19:00
OMOTOSHO NIPP (GAS),107.9,1.0,2019,Sep,25,19:00
PARAS ENERGY (GAS),61.7,8.0,2019,Sep,25,19:00
RIVERS IPP (GAS),151.0,1.0,2019,Sep,25,19:00
SAPELE NIPP (GAS),90.1,1.0,2019,Sep,25,19:00
TRANS-AMADI (GAS),63.5,3.0,2019,Sep,25,19:00
