sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Feb,17,22:00
AFAM VI (GAS/STEAM),155.0,4.0,2020,Feb,17,22:00
ALAOJI NIPP (GAS),215.5,2.0,2020,Feb,17,22:00
AZURA-EDO IPP (GAS),433.0,3.0,2020,Feb,17,22:00
DELTA (GAS),190.0,6.0,2020,Feb,17,22:00
EGBIN (STEAM),676.0,4.0,2020,Feb,17,22:00
GEREGU (GAS),274.0,2.0,2020,Feb,17,22:00
GEREGU NIPP (GAS),131.0,1.0,2020,Feb,17,22:00
JEBBA (HYDRO),340.0,4.0,2020,Feb,17,22:00
KAINJI (HYDRO),406.0,4.0,2020,Feb,17,22:00
OLORUNSOGO (GAS),76.7,3.0,2020,Feb,17,22:00
OMOTOSHO (GAS),97.5,3.0,2020,Feb,17,22:00
OMOTOSHO NIPP (GAS),109.9,1.0,2020,Feb,17,22:00
PARAS ENERGY (GAS),96.3,11.0,2020,Feb,17,22:00
RIVERS IPP (GAS),160.0,1.0,2020,Feb,17,22:00
SHIRORO (HYDRO),420.0,3.0,2020,Feb,17,22:00
TRANS-AMADI (GAS),76.8,4.0,2020,Feb,17,22:00
