sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Jan,17,17:00
AFAM VI (GAS/STEAM),261.0,4.0,2021,Jan,17,17:00
AZURA-EDO IPP (GAS),408.0,3.0,2021,Jan,17,17:00
DELTA (GAS),323.0,8.0,2021,Jan,17,17:00
EGBIN (STEAM),686.0,5.0,2021,Jan,17,17:00
GEREGU (GAS),314.0,3.0,2021,Jan,17,17:00
GEREGU NIPP (GAS),79.0,1.0,2021,Jan,17,17:00
IBOM POWER (GAS),92.5,1.0,2021,Jan,17,17:00
JEBBA (HYDRO),272.0,3.0,2021,Jan,17,17:00
KAINJI (HYDRO),295.0,3.0,2021,Jan,17,17:00
ODUKPANI NIPP (GAS),369.6,4.0,2021,Jan,17,17:00
OLORUNSOGO (GAS),124.2,4.0,2021,Jan,17,17:00
OMOKU (GAS),35.4,4.0,2021,Jan,17,17:00
OMOTOSHO (GAS),118.1,4.0,2021,Jan,17,17:00
OMOTOSHO NIPP (GAS),103.2,1.0,2021,Jan,17,17:00
PARAS ENERGY (GAS),53.2,8.0,2021,Jan,17,17:00
RIVERS IPP (GAS),121.0,1.0,2021,Jan,17,17:00
SHIRORO (HYDRO),344.0,3.0,2021,Jan,17,17:00
TRANS-AMADI (GAS),61.2,4.0,2021,Jan,17,17:00
