sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),248.0,4.0,2020,Apr,12,04:00
ALAOJI NIPP (GAS),163.5,2.0,2020,Apr,12,04:00
AZURA-EDO IPP (GAS),386.0,3.0,2020,Apr,12,04:00
DELTA (GAS),412.0,9.0,2020,Apr,12,04:00
EGBIN (STEAM),581.0,4.0,2020,Apr,12,04:00
GEREGU (GAS),129.0,1.0,2020,Apr,12,04:00
GEREGU NIPP (GAS),90.0,1.0,2020,Apr,12,04:00
JEBBA (HYDRO),283.0,4.0,2020,Apr,12,04:00
KAINJI (HYDRO),319.0,4.0,2020,Apr,12,04:00
ODUKPANI NIPP (GAS),390.3,4.0,2020,Apr,12,04:00
OLORUNSOGO (GAS),119.4,4.0,2020,Apr,12,04:00
OMOKU (GAS),64.5,5.0,2020,Apr,12,04:00
OMOTOSHO (GAS),85.6,3.0,2020,Apr,12,04:00
OMOTOSHO NIPP (GAS),101.6,1.0,2020,Apr,12,04:00
PARAS ENERGY (GAS),56.4,8.0,2020,Apr,12,04:00
RIVERS IPP (GAS),70.0,1.0,2020,Apr,12,04:00
TRANS-AMADI (GAS),52.0,4.0,2020,Apr,12,04:00
