sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2022,Jan,11,03:00
AFAM VI (GAS/STEAM),376.0,4.0,2022,Jan,11,03:00
DELTA (GAS),445.0,9.0,2022,Jan,11,03:00
EGBIN (STEAM),663.0,4.0,2022,Jan,11,03:00
GEREGU (GAS),424.0,3.0,2022,Jan,11,03:00
GEREGU NIPP (GAS),100.0,1.0,2022,Jan,11,03:00
IBOM POWER (GAS),30.3,1.0,2022,Jan,11,03:00
JEBBA (HYDRO),413.0,5.0,2022,Jan,11,03:00
KAINJI (HYDRO),403.0,4.0,2022,Jan,11,03:00
ODUKPANI NIPP (GAS),310.0,3.0,2022,Jan,11,03:00
OLORUNSOGO (GAS),90.6,3.0,2022,Jan,11,03:00
OMOKU (GAS),55.7,3.0,2022,Jan,11,03:00
OMOTOSHO (GAS),62.8,2.0,2022,Jan,11,03:00
PARAS ENERGY (GAS),36.7,6.0,2022,Jan,11,03:00
RIVERS IPP (GAS),120.0,1.0,2022,Jan,11,03:00
SAPELE (STEAM),52.0,1.0,2022,Jan,11,03:00
SHIRORO (HYDRO),117.0,2.0,2022,Jan,11,03:00
TRANS-AMADI (GAS),79.2,4.0,2022,Jan,11,03:00
