sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2021,Apr,6,05:00
ALAOJI NIPP (GAS),213.5,2.0,2021,Apr,6,05:00
AZURA-EDO IPP (GAS),50.0,1.0,2021,Apr,6,05:00
DELTA (GAS),345.0,8.0,2021,Apr,6,05:00
EGBIN (STEAM),743.0,4.0,2021,Apr,6,05:00
GEREGU (GAS),405.0,3.0,2021,Apr,6,05:00
JEBBA (HYDRO),454.0,5.0,2021,Apr,6,05:00
KAINJI (HYDRO),254.0,3.0,2021,Apr,6,05:00
ODUKPANI NIPP (GAS),326.4,3.0,2021,Apr,6,05:00
OLORUNSOGO (GAS),60.0,2.0,2021,Apr,6,05:00
OMOKU (GAS),40.2,2.0,2021,Apr,6,05:00
OMOTOSHO (GAS),98.3,3.0,2021,Apr,6,05:00
PARAS ENERGY (GAS),53.2,8.0,2021,Apr,6,05:00
RIVERS IPP (GAS),50.0,1.0,2021,Apr,6,05:00
SAPELE (STEAM),49.0,1.0,2021,Apr,6,05:00
SHIRORO (HYDRO),195.0,2.0,2021,Apr,6,05:00
TRANS-AMADI (GAS),81.9,4.0,2021,Apr,6,05:00
