sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),49.0,1.0,2019,Mar,27,11:00
AFAM VI (GAS/STEAM),401.9,4.0,2019,Mar,27,11:00
AZURA-EDO IPP (GAS),435.0,3.0,2019,Mar,27,11:00
EGBIN (STEAM),324.0,4.0,2019,Mar,27,11:00
GEREGU (GAS),276.0,2.0,2019,Mar,27,11:00
IBOM POWER (GAS),82.6,1.0,2019,Mar,27,11:00
IHOVBOR NIPP (GAS),98.1,1.0,2019,Mar,27,11:00
JEBBA (HYDRO),277.0,3.0,2019,Mar,27,11:00
KAINJI (HYDRO),401.0,4.0,2019,Mar,27,11:00
ODUKPANI NIPP (GAS),353.3,4.0,2019,Mar,27,11:00
OLORUNSOGO (GAS),126.1,4.0,2019,Mar,27,11:00
OMOKU (GAS),56.4,3.0,2019,Mar,27,11:00
OMOTOSHO (GAS),93.9,3.0,2019,Mar,27,11:00
OMOTOSHO NIPP (GAS),92.4,1.0,2019,Mar,27,11:00
PARAS ENERGY (GAS),65.9,8.0,2019,Mar,27,11:00
SAPELE (STEAM),61.0,1.0,2019,Mar,27,11:00
SAPELE NIPP (GAS),96.1,1.0,2019,Mar,27,11:00
SHIRORO (HYDRO),342.0,4.0,2019,Mar,27,11:00
TRANS-AMADI (GAS),0.0,3.0,2019,Mar,27,11:00
