sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),31.0,1.0,2019,Aug,7,18:00
AFAM VI (GAS/STEAM),244.0,4.0,2019,Aug,7,18:00
AZURA-EDO IPP (GAS),125.0,1.0,2019,Aug,7,18:00
DELTA (GAS),312.0,9.0,2019,Aug,7,18:00
EGBIN (STEAM),423.0,4.0,2019,Aug,7,18:00
GEREGU (GAS),169.0,2.0,2019,Aug,7,18:00
GEREGU NIPP (GAS),90.0,1.0,2019,Aug,7,18:00
IBOM POWER (GAS),82.2,1.0,2019,Aug,7,18:00
IHOVBOR NIPP (GAS),80.6,1.0,2019,Aug,7,18:00
JEBBA (HYDRO),227.0,3.0,2019,Aug,7,18:00
KAINJI (HYDRO),220.0,4.0,2019,Aug,7,18:00
ODUKPANI NIPP (GAS),215.8,2.0,2019,Aug,7,18:00
OLORUNSOGO (GAS),145.1,5.0,2019,Aug,7,18:00
OMOKU (GAS),30.2,3.0,2019,Aug,7,18:00
OMOTOSHO (GAS),122.2,4.0,2019,Aug,7,18:00
OMOTOSHO NIPP (GAS),96.6,1.0,2019,Aug,7,18:00
PARAS ENERGY (GAS),63.3,8.0,2019,Aug,7,18:00
RIVERS IPP (GAS),90.0,1.0,2019,Aug,7,18:00
SAPELE (STEAM),32.0,1.0,2019,Aug,7,18:00
SAPELE NIPP (GAS),74.6,1.0,2019,Aug,7,18:00
SHIRORO (HYDRO),210.0,4.0,2019,Aug,7,18:00
