sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),213.0,4.0,2020,Jan,17,21:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Jan,17,21:00
EGBIN (STEAM),484.0,3.0,2020,Jan,17,21:00
GEREGU (GAS),357.0,3.0,2020,Jan,17,21:00
JEBBA (HYDRO),393.0,5.0,2020,Jan,17,21:00
KAINJI (HYDRO),300.0,4.0,2020,Jan,17,21:00
ODUKPANI NIPP (GAS),362.2,4.0,2020,Jan,17,21:00
OMOTOSHO (GAS),97.5,3.0,2020,Jan,17,21:00
OMOTOSHO NIPP (GAS),94.6,1.0,2020,Jan,17,21:00
PARAS ENERGY (GAS),60.9,8.0,2020,Jan,17,21:00
RIVERS IPP (GAS),160.0,1.0,2020,Jan,17,21:00
