sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),215.6,2.0,2021,May,5,09:00
AZURA-EDO IPP (GAS),429.0,3.0,2021,May,5,09:00
DELTA (GAS),230.0,7.0,2021,May,5,09:00
EGBIN (STEAM),923.0,5.0,2021,May,5,09:00
JEBBA (HYDRO),275.0,3.0,2021,May,5,09:00
KAINJI (HYDRO),234.0,3.0,2021,May,5,09:00
ODUKPANI NIPP (GAS),324.2,3.0,2021,May,5,09:00
OLORUNSOGO (GAS),154.6,5.0,2021,May,5,09:00
OMOKU (GAS),39.7,2.0,2021,May,5,09:00
OMOTOSHO (GAS),94.1,3.0,2021,May,5,09:00
PARAS ENERGY (GAS),52.4,8.0,2021,May,5,09:00
SAPELE (STEAM),52.0,1.0,2021,May,5,09:00
SHIRORO (HYDRO),117.0,4.0,2021,May,5,09:00
TRANS-AMADI (GAS),46.1,4.0,2021,May,5,09:00
