unit,num,sector,year,month,day,hour
1,60.00,AFAM IV &amp; V (GAS),2018,Jan,2,14:00
4,574.00,EGBIN (STEAM),2018,Jan,2,14:00
1,101.00,GEREGU NIPP (GAS),2018,Jan,2,14:00
1,93.00,IHOVBOR NIPP (GAS),2018,Jan,2,14:00
2,183.00,JEBBA (HYDRO),2018,Jan,2,14:00
1,108.50,OLORUNSOGO NIPP (GAS),2018,Jan,2,14:00
4,120.70,OMOTOSHO (GAS),2018,Jan,2,14:00
1,97.10,OMOTOSHO NIPP (GAS),2018,Jan,2,14:00
9,66.20,PARAS ENERGY (GAS),2018,Jan,2,14:00
