sector,num,unit,year,month,day,hour
ALAOJI NIPP (GAS),83.7,1.0,2019,Oct,24,19:15
AZURA-EDO IPP (GAS),143.0,1.0,2019,Oct,24,19:15
DELTA (GAS),331.0,9.0,2019,Oct,24,19:15
GEREGU NIPP (GAS),139.0,1.0,2019,Oct,24,19:15
IBOM POWER (GAS),81.5,1.0,2019,Oct,24,19:15
IHOVBOR NIPP (GAS),79.9,1.0,2019,Oct,24,19:15
JEBBA (HYDRO),429.0,5.0,2019,Oct,24,19:15
ODUKPANI NIPP (GAS),205.1,2.0,2019,Oct,24,19:15
OLORUNSOGO (GAS),113.0,4.0,2019,Oct,24,19:15
OMOKU (GAS),62.1,4.0,2019,Oct,24,19:15
OMOTOSHO (GAS),127.8,4.0,2019,Oct,24,19:15
OMOTOSHO NIPP (GAS),113.4,1.0,2019,Oct,24,19:15
RIVERS IPP (GAS),160.0,1.0,2019,Oct,24,19:15
SHIRORO (HYDRO),435.0,4.0,2019,Oct,24,19:15
TRANS-AMADI (GAS),64.5,3.0,2019,Oct,24,19:15
