sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Aug,20,12:00
AZURA-EDO IPP (GAS),411.0,3.0,2020,Aug,20,12:00
DELTA (GAS),328.0,9.0,2020,Aug,20,12:00
GEREGU (GAS),270.0,2.0,2020,Aug,20,12:00
GEREGU NIPP (GAS),80.0,1.0,2020,Aug,20,12:00
IBOM POWER (GAS),67.7,1.0,2020,Aug,20,12:00
JEBBA (HYDRO),332.0,4.0,2020,Aug,20,12:00
KAINJI (HYDRO),301.0,4.0,2020,Aug,20,12:00
ODUKPANI NIPP (GAS),206.1,2.0,2020,Aug,20,12:00
OLORUNSOGO (GAS),173.3,6.0,2020,Aug,20,12:00
OMOTOSHO (GAS),128.1,5.0,2020,Aug,20,12:00
OMOTOSHO NIPP (GAS),80.6,1.0,2020,Aug,20,12:00
PARAS ENERGY (GAS),52.4,8.0,2020,Aug,20,12:00
RIVERS IPP (GAS),149.0,1.0,2020,Aug,20,12:00
SAPELE (STEAM),44.9,2.0,2020,Aug,20,12:00
SHIRORO (HYDRO),300.0,4.0,2020,Aug,20,12:00
