sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2021,Apr,7,03:00
DELTA (GAS),332.0,8.0,2021,Apr,7,03:00
EGBIN (STEAM),697.0,4.0,2021,Apr,7,03:00
GEREGU (GAS),384.0,3.0,2021,Apr,7,03:00
JEBBA (HYDRO),454.0,5.0,2021,Apr,7,03:00
KAINJI (HYDRO),259.0,3.0,2021,Apr,7,03:00
ODUKPANI NIPP (GAS),283.2,3.0,2021,Apr,7,03:00
OLORUNSOGO (GAS),66.2,2.0,2021,Apr,7,03:00
OMOKU (GAS),40.6,2.0,2021,Apr,7,03:00
OMOTOSHO (GAS),98.6,3.0,2021,Apr,7,03:00
PARAS ENERGY (GAS),50.8,8.0,2021,Apr,7,03:00
RIVERS IPP (GAS),60.0,1.0,2021,Apr,7,03:00
SAPELE (STEAM),53.0,1.0,2021,Apr,7,03:00
SHIRORO (HYDRO),110.0,2.0,2021,Apr,7,03:00
TRANS-AMADI (GAS),80.7,4.0,2021,Apr,7,03:00
