sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Mar,15,13:00
AFAM VI (GAS/STEAM),346.0,4.0,2020,Mar,15,13:00
ALAOJI NIPP (GAS),5.8,1.0,2020,Mar,15,13:00
AZURA-EDO IPP (GAS),397.0,3.0,2020,Mar,15,13:00
DELTA (GAS),267.0,7.0,2020,Mar,15,13:00
EGBIN (STEAM),690.0,4.0,2020,Mar,15,13:00
GEREGU (GAS),132.0,1.0,2020,Mar,15,13:00
GEREGU NIPP (GAS),90.0,1.0,2020,Mar,15,13:00
JEBBA (HYDRO),269.0,3.0,2020,Mar,15,13:00
KAINJI (HYDRO),385.0,4.0,2020,Mar,15,13:00
ODUKPANI NIPP (GAS),293.6,3.0,2020,Mar,15,13:00
OLORUNSOGO (GAS),125.8,4.0,2020,Mar,15,13:00
OMOTOSHO (GAS),90.0,3.0,2020,Mar,15,13:00
PARAS ENERGY (GAS),91.9,11.0,2020,Mar,15,13:00
RIVERS IPP (GAS),153.0,1.0,2020,Mar,15,13:00
SHIRORO (HYDRO),441.0,3.0,2020,Mar,15,13:00
TRANS-AMADI (GAS),64.3,4.0,2020,Mar,15,13:00
