sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Feb,17,21:00
AFAM VI (GAS/STEAM),139.0,4.0,2020,Feb,17,21:00
ALAOJI NIPP (GAS),219.2,2.0,2020,Feb,17,21:00
AZURA-EDO IPP (GAS),390.0,3.0,2020,Feb,17,21:00
DELTA (GAS),173.0,6.0,2020,Feb,17,21:00
EGBIN (STEAM),676.0,4.0,2020,Feb,17,21:00
GEREGU (GAS),257.0,2.0,2020,Feb,17,21:00
GEREGU NIPP (GAS),125.0,1.0,2020,Feb,17,21:00
JEBBA (HYDRO),340.0,4.0,2020,Feb,17,21:00
KAINJI (HYDRO),348.0,4.0,2020,Feb,17,21:00
OLORUNSOGO (GAS),76.6,3.0,2020,Feb,17,21:00
OMOTOSHO (GAS),87.2,3.0,2020,Feb,17,21:00
OMOTOSHO NIPP (GAS),102.2,1.0,2020,Feb,17,21:00
PARAS ENERGY (GAS),94.1,11.0,2020,Feb,17,21:00
RIVERS IPP (GAS),159.0,1.0,2020,Feb,17,21:00
SHIRORO (HYDRO),416.0,3.0,2020,Feb,17,21:00
TRANS-AMADI (GAS),76.8,4.0,2020,Feb,17,21:00
