sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Nov,14,22:00
AFAM VI (GAS/STEAM),290.0,4.0,2020,Nov,14,22:00
ALAOJI NIPP (GAS),110.0,1.0,2020,Nov,14,22:00
AZURA-EDO IPP (GAS),141.0,1.0,2020,Nov,14,22:00
DELTA (GAS),373.0,9.0,2020,Nov,14,22:00
EGBIN (STEAM),784.0,4.0,2020,Nov,14,22:00
GEREGU (GAS),409.0,3.0,2020,Nov,14,22:00
GEREGU NIPP (GAS),110.0,1.0,2020,Nov,14,22:00
JEBBA (HYDRO),366.0,4.0,2020,Nov,14,22:00
KAINJI (HYDRO),408.0,4.0,2020,Nov,14,22:00
ODUKPANI NIPP (GAS),430.7,4.0,2020,Nov,14,22:00
OLORUNSOGO (GAS),164.1,5.0,2020,Nov,14,22:00
OLORUNSOGO NIPP (GAS),104.4,1.0,2020,Nov,14,22:00
OMOKU (GAS),75.0,4.0,2020,Nov,14,22:00
OMOTOSHO (GAS),158.2,5.0,2020,Nov,14,22:00
OMOTOSHO NIPP (GAS),109.1,1.0,2020,Nov,14,22:00
PARAS ENERGY (GAS),54.0,8.0,2020,Nov,14,22:00
RIVERS IPP (GAS),150.0,1.0,2020,Nov,14,22:00
SAPELE (STEAM),52.0,1.0,2020,Nov,14,22:00
SAPELE NIPP (GAS),93.5,1.0,2020,Nov,14,22:00
SHIRORO (HYDRO),436.0,3.0,2020,Nov,14,22:00
TRANS-AMADI (GAS),94.7,4.0,2020,Nov,14,22:00
