sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Oct,14,21:00
AFAM VI (GAS/STEAM),260.0,4.0,2019,Oct,14,21:00
ALAOJI NIPP (GAS),71.9,1.0,2019,Oct,14,21:00
AZURA-EDO IPP (GAS),254.0,2.0,2019,Oct,14,21:00
EGBIN (STEAM),421.0,3.0,2019,Oct,14,21:00
GEREGU (GAS),205.0,2.0,2019,Oct,14,21:00
GEREGU NIPP (GAS),124.0,1.0,2019,Oct,14,21:00
IBOM POWER (GAS),80.3,1.0,2019,Oct,14,21:00
IHOVBOR NIPP (GAS),195.6,2.0,2019,Oct,14,21:00
JEBBA (HYDRO),398.0,5.0,2019,Oct,14,21:00
KAINJI (HYDRO),374.0,4.0,2019,Oct,14,21:00
ODUKPANI NIPP (GAS),198.4,2.0,2019,Oct,14,21:00
OLORUNSOGO NIPP (GAS),110.8,1.0,2019,Oct,14,21:00
OMOKU (GAS),82.6,4.0,2019,Oct,14,21:00
OMOTOSHO (GAS),97.7,3.0,2019,Oct,14,21:00
OMOTOSHO NIPP (GAS),99.5,1.0,2019,Oct,14,21:00
PARAS ENERGY (GAS),54.7,7.0,2019,Oct,14,21:00
SAPELE (STEAM),32.0,1.0,2019,Oct,14,21:00
SAPELE NIPP (GAS),85.1,1.0,2019,Oct,14,21:00
SHIRORO (HYDRO),440.0,4.0,2019,Oct,14,21:00
TRANS-AMADI (GAS),64.4,3.0,2019,Oct,14,21:00
