sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,29,20:15
AFAM VI (GAS/STEAM),276.0,4.0,2020,Dec,29,20:15
AZURA-EDO IPP (GAS),438.0,3.0,2020,Dec,29,20:15
GEREGU (GAS),362.0,3.0,2020,Dec,29,20:15
GEREGU NIPP (GAS),137.0,1.0,2020,Dec,29,20:15
IBOM POWER (GAS),101.1,1.0,2020,Dec,29,20:15
JEBBA (HYDRO),320.0,4.0,2020,Dec,29,20:15
ODUKPANI NIPP (GAS),429.2,4.0,2020,Dec,29,20:15
OLORUNSOGO (GAS),186.0,1.0,2020,Dec,29,20:15
OMOKU (GAS),39.9,4.0,2020,Dec,29,20:15
OMOTOSHO (GAS),121.4,4.0,2020,Dec,29,20:15
OMOTOSHO NIPP (GAS),108.2,1.0,2020,Dec,29,20:15
PARAS ENERGY (GAS),54.5,1.0,2020,Dec,29,20:15
SAPELE (STEAM),58.0,1.0,2020,Dec,29,20:15
SHIRORO (HYDRO),442.0,3.0,2020,Dec,29,20:15
TRANS-AMADI (GAS),89.9,4.0,2020,Dec,29,20:15
