sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2020,May,31,17:00
ALAOJI NIPP (GAS),80.7,1.0,2020,May,31,17:00
AZURA-EDO IPP (GAS),422.0,3.0,2020,May,31,17:00
DELTA (GAS),355.0,9.0,2020,May,31,17:00
EGBIN (STEAM),562.0,4.0,2020,May,31,17:00
GEREGU (GAS),272.0,2.0,2020,May,31,17:00
GEREGU NIPP (GAS),80.0,1.0,2020,May,31,17:00
IBOM POWER (GAS),72.3,1.0,2020,May,31,17:00
JEBBA (HYDRO),178.0,2.0,2020,May,31,17:00
KAINJI (HYDRO),217.0,3.0,2020,May,31,17:00
ODUKPANI NIPP (GAS),417.0,4.0,2020,May,31,17:00
OLORUNSOGO (GAS),126.6,4.0,2020,May,31,17:00
OMOKU (GAS),106.4,5.0,2020,May,31,17:00
OMOTOSHO (GAS),132.3,4.0,2020,May,31,17:00
OMOTOSHO NIPP (GAS),80.5,1.0,2020,May,31,17:00
PARAS ENERGY (GAS),54.8,8.0,2020,May,31,17:00
RIVERS IPP (GAS),151.0,1.0,2020,May,31,17:00
SAPELE (STEAM),67.1,2.0,2020,May,31,17:00
SHIRORO (HYDRO),190.0,2.0,2020,May,31,17:00
