sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Feb,6,22:00
AFAM VI (GAS/STEAM),284.0,4.0,2019,Feb,6,22:00
EGBIN (STEAM),577.0,4.0,2019,Feb,6,22:00
IHOVBOR NIPP (GAS),104.8,1.0,2019,Feb,6,22:00
JEBBA (HYDRO),342.0,4.0,2019,Feb,6,22:00
KAINJI (HYDRO),319.0,4.0,2019,Feb,6,22:00
ODUKPANI NIPP (GAS),379.3,4.0,2019,Feb,6,22:00
OLORUNSOGO NIPP (GAS),108.2,1.0,2019,Feb,6,22:00
OMOTOSHO (GAS),164.4,5.0,2019,Feb,6,22:00
OMOTOSHO NIPP (GAS),94.5,1.0,2019,Feb,6,22:00
PARAS ENERGY (GAS),60.8,10.0,2019,Feb,6,22:00
