unit,num,sector,year,month,day,hour
4,632.00,EGBIN (STEAM),2018,Jan,1,14:00
1,105.00,GEREGU NIPP (GAS),2018,Jan,1,14:00
4,129.80,OMOTOSHO (GAS),2018,Jan,1,14:00
1,101.60,OMOTOSHO NIPP (GAS),2018,Jan,1,14:00
9,68.60,PARAS ENERGY (GAS),2018,Jan,1,14:00
