sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),48.0,1.0,2022,Jan,29,11:00
AFAM VI (GAS/STEAM),235.0,4.0,2022,Jan,29,11:00
AZURA-EDO IPP (GAS),261.0,2.0,2022,Jan,29,11:00
DELTA (GAS),443.0,9.0,2022,Jan,29,11:00
EGBIN (STEAM),449.0,3.0,2022,Jan,29,11:00
GEREGU (GAS),392.0,3.0,2022,Jan,29,11:00
JEBBA (HYDRO),337.0,4.0,2022,Jan,29,11:00
KAINJI (HYDRO),349.0,4.0,2022,Jan,29,11:00
ODUKPANI NIPP (GAS),294.5,3.0,2022,Jan,29,11:00
OLORUNSOGO (GAS),75.0,3.0,2022,Jan,29,11:00
OMOKU (GAS),54.0,3.0,2022,Jan,29,11:00
OMOTOSHO (GAS),97.5,3.0,2022,Jan,29,11:00
PARAS ENERGY (GAS),39.7,6.0,2022,Jan,29,11:00
RIVERS IPP (GAS),149.0,1.0,2022,Jan,29,11:00
SAPELE (STEAM),50.0,1.0,2022,Jan,29,11:00
SAPELE NIPP (GAS),85.5,1.0,2022,Jan,29,11:00
SHIRORO (HYDRO),194.0,2.0,2022,Jan,29,11:00
TRANS-AMADI (GAS),92.8,4.0,2022,Jan,29,11:00
