sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,26,14:00
AFAM VI (GAS/STEAM),252.0,4.0,2020,Dec,26,14:00
AZURA-EDO IPP (GAS),417.0,3.0,2020,Dec,26,14:00
DELTA (GAS),298.0,8.0,2020,Dec,26,14:00
EGBIN (STEAM),520.0,4.0,2020,Dec,26,14:00
GEREGU (GAS),352.0,3.0,2020,Dec,26,14:00
GEREGU NIPP (GAS),133.0,1.0,2020,Dec,26,14:00
IBOM POWER (GAS),95.6,1.0,2020,Dec,26,14:00
JEBBA (HYDRO),285.0,3.0,2020,Dec,26,14:00
KAINJI (HYDRO),342.0,4.0,2020,Dec,26,14:00
ODUKPANI NIPP (GAS),205.9,2.0,2020,Dec,26,14:00
OLORUNSOGO (GAS),188.4,6.0,2020,Dec,26,14:00
OMOKU (GAS),40.2,4.0,2020,Dec,26,14:00
OMOTOSHO (GAS),121.2,4.0,2020,Dec,26,14:00
OMOTOSHO NIPP (GAS),79.4,1.0,2020,Dec,26,14:00
PARAS ENERGY (GAS),55.6,8.0,2020,Dec,26,14:00
RIVERS IPP (GAS),157.0,1.0,2020,Dec,26,14:00
SAPELE (STEAM),53.0,1.0,2020,Dec,26,14:00
SHIRORO (HYDRO),355.0,3.0,2020,Dec,26,14:00
TRANS-AMADI (GAS),89.3,4.0,2020,Dec,26,14:00
