sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Jan,20,19:00
AFAM VI (GAS/STEAM),262.0,4.0,2020,Jan,20,19:00
AZURA-EDO IPP (GAS),401.0,3.0,2020,Jan,20,19:00
DELTA (GAS),256.0,8.0,2020,Jan,20,19:00
EGBIN (STEAM),626.0,3.0,2020,Jan,20,19:00
GEREGU NIPP (GAS),129.0,1.0,2020,Jan,20,19:00
JEBBA (HYDRO),406.0,5.0,2020,Jan,20,19:00
KAINJI (HYDRO),369.0,4.0,2020,Jan,20,19:00
ODUKPANI NIPP (GAS),322.3,4.0,2020,Jan,20,19:00
OLORUNSOGO (GAS),84.3,3.0,2020,Jan,20,19:00
OMOTOSHO NIPP (GAS),105.3,1.0,2020,Jan,20,19:00
PARAS ENERGY (GAS),69.5,10.0,2020,Jan,20,19:00
RIVERS IPP (GAS),158.0,1.0,2020,Jan,20,19:00
SHIRORO (HYDRO),294.0,4.0,2020,Jan,20,19:00
