sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),440.0,3.0,2021,May,20,19:30
EGBIN (STEAM),826.0,5.0,2021,May,20,19:30
GEREGU (GAS),378.0,3.0,2021,May,20,19:30
JEBBA (HYDRO),337.0,4.0,2021,May,20,19:30
ODUKPANI NIPP (GAS),439.6,4.0,2021,May,20,19:30
OLORUNSOGO (GAS),91.0,1.0,2021,May,20,19:30
OMOKU (GAS),39.3,2.0,2021,May,20,19:30
OMOTOSHO (GAS),96.5,3.0,2021,May,20,19:30
PARAS ENERGY (GAS),53.7,1.0,2021,May,20,19:30
SAPELE (STEAM),50.0,1.0,2021,May,20,19:30
SHIRORO (HYDRO),237.0,2.0,2021,May,20,19:30
TRANS-AMADI (GAS),49.3,4.0,2021,May,20,19:30
