sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Oct,19,18:00
AFAM VI (GAS/STEAM),264.0,4.0,2020,Oct,19,18:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Oct,19,18:00
DELTA (GAS),284.0,9.0,2020,Oct,19,18:00
EGBIN (STEAM),627.0,4.0,2020,Oct,19,18:00
GEREGU (GAS),160.0,2.0,2020,Oct,19,18:00
GEREGU NIPP (GAS),80.0,1.0,2020,Oct,19,18:00
IHOVBOR NIPP (GAS),90.7,1.0,2020,Oct,19,18:00
JEBBA (HYDRO),319.0,4.0,2020,Oct,19,18:00
KAINJI (HYDRO),308.0,4.0,2020,Oct,19,18:00
ODUKPANI NIPP (GAS),178.7,2.0,2020,Oct,19,18:00
OMOKU (GAS),40.3,3.0,2020,Oct,19,18:00
OMOTOSHO (GAS),136.0,5.0,2020,Oct,19,18:00
OMOTOSHO NIPP (GAS),80.9,1.0,2020,Oct,19,18:00
PARAS ENERGY (GAS),47.6,8.0,2020,Oct,19,18:00
RIVERS IPP (GAS),80.0,1.0,2020,Oct,19,18:00
SHIRORO (HYDRO),252.0,4.0,2020,Oct,19,18:00
