sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),346.0,4.0,2021,Aug,21,08:00
ALAOJI NIPP (GAS),82.6,1.0,2021,Aug,21,08:00
AZURA-EDO IPP (GAS),398.0,3.0,2021,Aug,21,08:00
DELTA (GAS),272.0,9.0,2021,Aug,21,08:00
EGBIN (STEAM),541.0,5.0,2021,Aug,21,08:00
GEREGU (GAS),80.0,1.0,2021,Aug,21,08:00
GEREGU NIPP (GAS),80.0,1.0,2021,Aug,21,08:00
JEBBA (HYDRO),344.0,4.0,2021,Aug,21,08:00
KAINJI (HYDRO),215.0,3.0,2021,Aug,21,08:00
ODUKPANI NIPP (GAS),277.3,3.0,2021,Aug,21,08:00
OLORUNSOGO (GAS),157.1,5.0,2021,Aug,21,08:00
OMOKU (GAS),42.4,2.0,2021,Aug,21,08:00
OMOTOSHO (GAS),100.2,3.0,2021,Aug,21,08:00
OMOTOSHO NIPP (GAS),80.9,1.0,2021,Aug,21,08:00
PARAS ENERGY (GAS),53.2,8.0,2021,Aug,21,08:00
RIVERS IPP (GAS),80.0,1.0,2021,Aug,21,08:00
SHIRORO (HYDRO),350.0,3.0,2021,Aug,21,08:00
