sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Dec,19,10:00
AFAM VI (GAS/STEAM),270.0,4.0,2021,Dec,19,10:00
ALAOJI NIPP (GAS),80.2,1.0,2021,Dec,19,10:00
AZURA-EDO IPP (GAS),399.0,3.0,2021,Dec,19,10:00
DELTA (GAS),96.0,3.0,2021,Dec,19,10:00
EGBIN (STEAM),480.0,4.0,2021,Dec,19,10:00
GEREGU (GAS),345.0,3.0,2021,Dec,19,10:00
GEREGU NIPP (GAS),80.0,1.0,2021,Dec,19,10:00
IHOVBOR NIPP (GAS),80.4,1.0,2021,Dec,19,10:00
JEBBA (HYDRO),453.0,5.0,2021,Dec,19,10:00
KAINJI (HYDRO),386.0,4.0,2021,Dec,19,10:00
ODUKPANI NIPP (GAS),199.7,2.0,2021,Dec,19,10:00
OLORUNSOGO (GAS),110.9,4.0,2021,Dec,19,10:00
OMOKU (GAS),51.5,3.0,2021,Dec,19,10:00
OMOTOSHO (GAS),59.8,2.0,2021,Dec,19,10:00
PARAS ENERGY (GAS),36.1,6.0,2021,Dec,19,10:00
RIVERS IPP (GAS),130.0,1.0,2021,Dec,19,10:00
SAPELE (STEAM),52.0,1.0,2021,Dec,19,10:00
SHIRORO (HYDRO),265.0,3.0,2021,Dec,19,10:00
TRANS-AMADI (GAS),92.3,4.0,2021,Dec,19,10:00
