sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2020,Nov,24,03:00
AZURA-EDO IPP (GAS),398.0,3.0,2020,Nov,24,03:00
DELTA (GAS),371.0,9.0,2020,Nov,24,03:00
EGBIN (STEAM),563.0,4.0,2020,Nov,24,03:00
GEREGU (GAS),397.0,3.0,2020,Nov,24,03:00
GEREGU NIPP (GAS),128.0,1.0,2020,Nov,24,03:00
IBOM POWER (GAS),76.2,1.0,2020,Nov,24,03:00
JEBBA (HYDRO),369.0,4.0,2020,Nov,24,03:00
KAINJI (HYDRO),406.0,4.0,2020,Nov,24,03:00
ODUKPANI NIPP (GAS),309.9,3.0,2020,Nov,24,03:00
OLORUNSOGO (GAS),122.3,4.0,2020,Nov,24,03:00
OMOKU (GAS),50.3,4.0,2020,Nov,24,03:00
OMOTOSHO (GAS),130.2,4.0,2020,Nov,24,03:00
OMOTOSHO NIPP (GAS),104.4,1.0,2020,Nov,24,03:00
PARAS ENERGY (GAS),52.4,8.0,2020,Nov,24,03:00
SAPELE (STEAM),49.0,1.0,2020,Nov,24,03:00
SHIRORO (HYDRO),323.0,3.0,2020,Nov,24,03:00
TRANS-AMADI (GAS),39.2,3.0,2020,Nov,24,03:00
