sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2020,Sep,25,13:00
AFAM VI (GAS/STEAM),270.0,4.0,2020,Sep,25,13:00
ALAOJI NIPP (GAS),80.7,1.0,2020,Sep,25,13:00
AZURA-EDO IPP (GAS),389.0,3.0,2020,Sep,25,13:00
DELTA (GAS),282.0,9.0,2020,Sep,25,13:00
EGBIN (STEAM),558.0,3.0,2020,Sep,25,13:00
GEREGU (GAS),220.0,2.0,2020,Sep,25,13:00
GEREGU NIPP (GAS),79.0,1.0,2020,Sep,25,13:00
IHOVBOR NIPP (GAS),75.1,1.0,2020,Sep,25,13:00
JEBBA (HYDRO),300.0,4.0,2020,Sep,25,13:00
KAINJI (HYDRO),232.0,3.0,2020,Sep,25,13:00
ODUKPANI NIPP (GAS),196.8,2.0,2020,Sep,25,13:00
OMOTOSHO (GAS),152.0,5.0,2020,Sep,25,13:00
OMOTOSHO NIPP (GAS),79.1,1.0,2020,Sep,25,13:00
PARAS ENERGY (GAS),51.6,8.0,2020,Sep,25,13:00
SHIRORO (HYDRO),420.0,3.0,2020,Sep,25,13:00
TRANS-AMADI (GAS),23.3,4.0,2020,Sep,25,13:00
